Timestamp,Value
1733469811.734222,78.38561071130441
1733469811.744411,40.73522105514126
1733469811.754629,5.068656302069097
1733469811.7647717,1.6671588037780793
1733469811.7748897,1.0727786633238479
1733469811.7849808,66.79686623816472
1733469811.7951267,77.80705555749326
1733469811.8052545,18.273691213030407
1733469811.8154073,68.28976068931492
1733469811.8255951,87.5971011205281
1733469811.835896,72.94664579328519
1733469811.8460958,14.575017192187323
1733469811.8562124,67.92950504576272
1733469811.8663833,92.67836474241523
1733469811.8765886,43.330787165997585
1733469811.886765,98.8115580453386
1733469811.8969252,66.94905184358568
1733469811.9072306,61.38023229680501
1733469811.9175296,75.51757400144719
1733469811.927779,51.57011380872224
1733469811.937964,80.0256135563989
1733469811.9481523,59.80802455134479
1733469811.9582968,67.24892980684895
1733469811.9684331,14.08395373977298
1733469811.9785674,79.37733754251029
1733469811.9887576,72.099974961596
1733469811.9989648,94.25306388911203
1733469812.0091674,62.92654536325062
1733469812.0193272,71.39621287947102
1733469812.0294647,15.891611941091499
1733469812.0396419,68.07064100638809
1733469812.0498006,13.2087976357123
1733469812.0599618,51.8716403683688
1733469812.0701816,10.61315749380255
1733469812.0803087,16.595394791597684
1733469812.090536,46.05667768422486
1733469812.1008875,13.647429139548295
1733469812.111195,96.03843980483437
1733469812.1213973,54.45052033597408
1733469812.1315792,5.379051943091495
1733469812.1417353,73.71771144465895
1733469812.1518524,41.659868311713055
1733469812.1621087,73.02666344435987
1733469812.1723692,43.86986709075015
1733469812.1825066,42.00671407261154
1733469812.1926649,80.79434209575736
1733469812.2028065,91.71278254056283
1733469812.2129776,94.2604376626797
1733469812.2231708,16.77746919621662
1733469812.233362,55.82277536958357
1733469812.2436051,61.05673156750988
1733469812.2538009,45.71346394579025
1733469812.2640095,95.16467962044143
1733469812.2742236,10.424853645977162
1733469812.2844243,24.003237606210913
1733469812.2945676,23.471060411605794
1733469812.304715,24.73590166668257
1733469812.314897,75.849945213476
1733469812.3250086,34.52657387863075
1733469812.3351748,1.1744782905501738
1733469812.3453915,63.93311475238676
1733469812.3555694,68.46618662657741
1733469812.3656948,71.09373143118329
1733469812.375869,49.84723535837168
1733469812.3860426,6.835908212122743
1733469812.3962395,66.68843036241864
1733469812.4063973,71.54153436395727
1733469812.4165807,59.203387486177604
1733469812.4267845,40.75964034217908
1733469812.4369743,65.20510654088851
1733469812.4471598,67.88193944070072
1733469812.4573162,73.77785211524558
1733469812.4674957,8.79746075036687
1733469812.4776254,13.636777966569301
1733469812.4877567,86.4466279862229
1733469812.4979184,91.49875675059904
1733469812.5080585,0.015163931835970867
1733469812.5181658,7.317555733701342
1733469812.5283024,54.121560795581345
1733469812.5384815,51.18730905364585
1733469812.5487018,30.8549583765545
1733469812.5588474,15.735612378281328
1733469812.5689898,36.4670915412614
1733469812.5791166,49.18243870170373
1733469812.5892227,67.39720650857105
1733469812.5993516,41.881618153613374
1733469812.609503,1.7233599377523334
1733469812.6196923,70.7038107154826
1733469812.6298623,94.97316215676557
1733469812.640066,29.31716412488243
1733469812.6502697,40.19069027266039
1733469812.660428,53.25134477747721
1733469812.670552,8.487210334244766
1733469812.6807024,41.3251260974861
1733469812.6908314,15.562439475233036
1733469812.7009506,16.6859209541954
1733469812.711094,28.165643928131868
1733469812.721299,9.127204724397242
1733469812.7315197,71.4679264571449
1733469812.7417438,80.34852866323585
1733469812.751886,4.3196611699101055
1733469812.7620835,85.37280151874627
1733469812.7723062,29.13172666209387
1733469812.7825024,55.69870459496406
1733469812.792663,16.755642480123335
1733469812.8028219,13.704165697164628
1733469812.8129911,30.805076103148476
1733469812.8231812,45.0169430021033
1733469812.8333743,27.213327990312962
1733469812.8435547,52.82398985690177
1733469812.8537676,3.6729566716573125
1733469812.8639588,49.765843613433894
1733469812.8741477,85.36592952198896
1733469812.884305,34.31265299391736
1733469812.8944702,60.11994339362271
1733469812.9046547,3.488782049916672
1733469812.9147904,52.282168214778814
1733469812.924931,8.70539992203292
1733469812.935075,65.8192314377991
1733469812.94525,3.5700398174378867
1733469812.9554672,66.77069968351945
1733469812.9658208,5.944100286847897
1733469812.976071,88.21921583349356
1733469812.9861956,90.43904947057058
1733469812.9963632,20.403018631243363
1733469813.0065155,73.12106111582925
1733469813.0166917,55.81797269578094
1733469813.0268872,90.74591857653184
1733469813.037046,84.92101586194278
1733469813.0471814,2.884823166790773
1733469813.0572922,38.295518606754634
1733469813.0674326,94.26430796504427
1733469813.077559,41.33093435681515
1733469813.0876842,95.48389613612551
1733469813.0979052,2.6571535204171104
1733469813.1097648,72.23094877080855
1733469813.1200874,32.603266262035305
1733469813.130211,62.10756701638825
1733469813.1403775,42.8253629149757
1733469813.1504996,47.203936337905596
1733469813.1606505,44.50505527412994
1733469813.1708214,75.18708113595562
1733469813.1809645,91.89430449403342
1733469813.1911397,27.167966549088362
1733469813.2012732,80.98396473722718
1733469813.2114668,16.54122950389788
1733469813.2216213,93.98805308042355
1733469813.231731,2.382039759616217
1733469813.241861,59.27328516158876
1733469813.2519672,34.036954130117415
1733469813.2621024,13.910222235166113
1733469813.2723212,52.027872362586876
1733469813.2824667,50.47422838157566
1733469813.2926238,33.33936344324311
1733469813.3027391,93.10585217597914
1733469813.3128443,35.00801913106716
1733469813.3229744,93.29539387484874
1733469813.3331215,32.39510393778038
1733469813.3432982,76.75920986850775
1733469813.353411,19.41877105357337
1733469813.3635914,84.04166404571085
1733469813.37379,71.88802366212438
1733469813.3839688,50.40113384892473
1733469813.3941278,32.900896353988976
1733469813.4042537,90.21104379846153
1733469813.4144962,75.06897091842032
1733469813.4246972,7.453511798904023
1733469813.4348373,44.072806031143685
1733469813.445015,43.67239593239366
1733469813.4551516,64.96938234116283
1733469813.4653056,94.44562160838494
1733469813.4754417,80.1454802226942
1733469813.4855864,45.709913568987446
1733469813.4957008,10.168600103756242
1733469813.5058134,65.64463690041543
1733469813.5159912,66.22323020039414
1733469813.5261312,72.05587005835311
1733469813.5362656,50.201206681293165
1733469813.5464036,8.384830892648054
1733469813.556555,54.92275364077185
1733469813.5666602,62.214895013970015
1733469813.5768392,26.89109968004788
1733469813.5869992,49.48370486247066
1733469813.597119,80.1854308890942
1733469813.6073217,20.67701603961347
1733469813.6175222,51.88236448862035
1733469813.6279283,73.91798232768785
1733469813.6381323,5.562386144636589
1733469813.6484108,51.26308959421419
1733469813.6586452,96.22914193385147
1733469813.6688008,90.81860880891873
1733469813.6791086,45.99544591483667
1733469813.6893566,34.45319484943743
1733469813.699518,48.191556684151706
1733469813.709678,18.212873052042088
1733469813.7197864,33.092612310919534
1733469813.729964,92.93873484832262
1733469813.7401,90.5983904651161
1733469813.7502527,65.34945724954972
1733469813.7603962,72.34198911328043
1733469813.7705598,56.41114666490499
1733469813.7807314,41.06671192837948
1733469813.7908685,91.07176882801981
1733469813.8010879,97.80226473663006
1733469813.811247,19.28274613001243
1733469813.8214562,33.5909986641202
1733469813.831595,44.381567862237915
1733469813.8416872,40.70876408725114
1733469813.8518164,63.85831843062445
1733469813.8620024,22.52560638143827
1733469813.8721516,55.293367633476464
1733469813.8823009,50.73383049106294
1733469813.8924863,67.03554962871502
1733469813.9026592,27.910189789070326
1733469813.912953,86.6561412102618
1733469813.9231737,95.95472555510551
1733469813.9333005,81.08022364128836
1733469813.943504,72.00326240159599
1733469813.953708,45.832239448847176
1733469813.963942,55.15044436805285
1733469813.974175,59.880089427308114
1733469813.9843616,29.073430885223694
1733469813.9945643,6.761127908870956
1733469814.0046556,40.05431425572912
1733469814.0147443,62.671800138684
1733469814.024826,25.57520487335444
1733469814.0349076,74.6175043667554
1733469814.0449903,73.32783589224753
1733469814.055121,89.61525686689777
1733469814.0652704,92.5599977570662
1733469814.0754101,52.1238903179435
1733469814.0855508,9.740541257146884
1733469814.095756,7.652773473510155
1733469814.1059382,97.67920667357535
1733469814.1161058,84.27687372062884
1733469814.12626,86.59145226822945
1733469814.136383,63.011607828718354
1733469814.1465652,74.84627037204842
1733469814.1567035,93.87925007750646
1733469814.16687,54.01467416874176
1733469814.1770835,23.083659991828586
1733469814.187317,5.171390989733748
1733469814.1975286,65.069307860631
1733469814.207715,75.36498655682688
1733469814.217937,80.70367595163778
1733469814.2280946,46.47425464717758
1733469814.2382317,73.19067945177243
1733469814.248376,38.04951836220165
1733469814.258516,45.825851636396756
1733469814.2686505,83.33094241537718
1733469814.2787843,77.20255295522496
1733469814.288921,80.41522465524987
1733469814.29903,26.769511528941116
1733469814.3091297,67.57086523534534
1733469814.3192768,9.004713404365795
1733469814.3293908,2.2376908653281458
1733469814.339563,33.22601571738812
1733469814.3497467,77.81555362285553
1733469814.3599174,68.38248563391498
1733469814.370262,64.83541790241043
1733469814.3805168,17.780822730564104
1733469814.3906748,74.66943398924863
1733469814.400815,35.92350009447651
1733469814.4110847,22.212461734092514
1733469814.4212847,17.509864226850127
1733469814.4314876,77.46898092885009
1733469814.4417129,74.33468839204727
1733469814.4519446,7.023488267823574
1733469814.462162,41.208718302659584
1733469814.472274,55.279300121787855
1733469814.4824064,80.16752532003478
1733469814.49253,15.52341479161672
1733469814.5026586,27.847132392622154
1733469814.5128303,78.30538778239442
1733469814.5229626,22.067538773151906
1733469814.5331848,60.73084451260395
1733469814.5433261,66.96953161818502
1733469814.5534782,75.61346716616917
1733469814.563666,65.20272356591144
1733469814.5738134,4.732299495905822
1733469814.583967,66.39265445677125
1733469814.594118,98.37452207649902
1733469814.6042233,83.8760693564631
1733469814.614423,3.8589626873513194
1733469814.6245785,37.91041509315573
1733469814.6348183,32.97032706913177
1733469814.645006,86.85687970503274
1733469814.6551476,3.221572455607147
1733469814.6653306,5.127013879963616
1733469814.6755707,9.688305468452151
1733469814.6857626,20.690818494345397
1733469814.6958902,21.777264397043762
1733469814.7060504,40.79511420683147
1733469814.7162178,29.472364885116274
1733469814.726446,82.06600425199005
1733469814.7366304,92.77791482181628
1733469814.7468088,8.992103090497716
1733469814.7569737,32.50155081972276
1733469814.7671514,92.21374748722887
1733469814.777368,40.7559103445483
1733469814.7875235,20.50920248184903
1733469814.7976797,35.35382296711792
1733469814.8078213,51.08569835331369
1733469814.8179667,26.59516849971949
1733469814.828123,31.75420296706727
1733469814.8382528,87.86522173763571
1733469814.8483903,30.655529391658543
1733469814.858515,90.01600577690947
1733469814.8686526,91.46633828471404
1733469814.8788366,58.77319330037161
1733469814.8890007,25.759704651295934
1733469814.8991263,84.6835521973553
1733469814.9093544,52.5391577306795
1733469814.9196231,83.60335054932864
1733469814.929793,15.23569132497775
1733469814.9399962,13.318408250830682
1733469814.9501996,3.5980471781871803
1733469814.9603786,90.84700488498535
1733469814.9706278,62.88735877376046
1733469814.980828,31.89209215465475
1733469814.991006,71.27211149633978
1733469815.0011878,92.94632951143973
1733469815.011395,65.3043988720144
1733469815.0215611,38.98058737703196
1733469815.031783,61.963975327316504
1733469815.0419886,80.15313283828812
1733469815.0521781,68.76849747968826
1733469815.0623946,48.75971422354349
1733469815.0725486,78.83176845785601
1733469815.0826967,23.730725131551978
1733469815.0928578,24.597595545461793
1733469815.1030958,18.638711545772736
1733469815.1132412,30.884375048637647
1733469815.1233983,75.81826203124041
1733469815.133583,85.54723194868735
1733469815.1439068,26.797422379618162
1733469815.1541662,36.27263328135659
1733469815.1643364,30.83866631125701
1733469815.1744778,28.222623376108768
1733469815.1846411,74.85411993973268
1733469815.1949003,1.9604773465667136
1733469815.2050683,77.71705129944692
1733469815.2152452,67.3569438690645
1733469815.2254128,12.110909903692468
1733469815.235561,54.52307322638248
1733469815.245719,58.87391287026201
1733469815.2559085,93.9277618959703
1733469815.266131,70.73039714056625
1733469815.276402,91.19256955875515
1733469815.286567,23.861896266695016
1733469815.2967722,75.16795466482331
1733469815.3069706,74.55157487885724
1733469815.3170903,73.23478042064899
1733469815.3273163,81.43257470131918
1733469815.3376305,86.42096525692942
1733469815.3478215,34.742900597660785
1733469815.3580883,90.79568797135697
1733469815.368222,43.50614073632856
1733469815.3783333,13.72555848573177
1733469815.3884468,71.95216211201362
1733469815.3985987,62.972332922832166
1733469815.4087293,82.64742438043119
1733469815.4188666,39.22513593678296
1733469815.4333973,16.782429121367425
1733469815.4435017,90.0364740431404
1733469815.4538555,89.75047475692898
1733469815.4640436,40.575575182882794
1733469815.4741669,1.5065585744510335
1733469815.484301,2.21555466430724
1733469815.4944615,36.209362364219835
1733469815.5045857,84.20625649338024
1733469815.5147476,32.9585740285056
1733469815.5248966,26.88418584348312
1733469815.5352254,35.353820009841016
1733469815.54543,43.90079690821188
1733469815.5555546,66.1586070730838
1733469815.56568,71.027667208833
1733469815.5758376,43.903761972718435
1733469815.5859485,85.61903220775396
1733469815.5961752,30.262180828445338
1733469815.6063154,65.29299359238789
1733469815.6164572,51.10464880094573
1733469815.626629,92.50676773257857
1733469815.6367779,74.92895101695599
1733469815.6469016,3.554997137366467
1733469815.6570263,86.77540190657383
1733469815.667169,70.85242295502813
1733469815.6773033,8.757532490640518
1733469815.687446,39.75894194700529
1733469815.6976087,16.305656784310894
1733469815.7078059,32.76518805915274
1733469815.7179253,62.151848713983284
1733469815.7280748,95.49811604112098
1733469815.7382216,17.723100381941926
1733469815.748512,87.85625283060749
1733469815.758681,47.71586439836957
1733469815.7688591,32.257539916649705
1733469815.7790384,82.92466144354846
1733469815.7891655,72.02112587303112
1733469815.799302,38.54923889486657
1733469815.8094711,29.94363485832303
1733469815.8197243,91.77756967212567
1733469815.8299701,69.86975115684938
1733469815.8401847,70.35814554712753
1733469815.8503792,6.472198460800249
1733469815.8605778,54.91319696128225
1733469815.8707938,68.53782980708478
1733469815.8809774,53.613871427174374
1733469815.8910906,32.608577845568206
1733469815.9012947,57.786937510675465
1733469815.911519,33.03247382546897
1733469815.9216146,11.974841399053615
1733469815.931759,35.51203435086351
1733469815.9418983,5.299409500549491
1733469815.9520652,23.50926468682244
1733469815.962203,7.059692407992935
1733469815.9723253,49.86761852111904
1733469815.982479,34.01019297042556
1733469815.9926198,71.95085683247197
1733469816.0027452,18.928812554549058
1733469816.0128524,59.21579321169382
1733469816.02302,69.11805082327757
1733469816.0332298,45.57651066152414
1733469816.0434668,78.50574560022322
1733469816.0536864,11.9758443229522
1733469816.0639594,90.92200189052105
1733469816.074143,84.68768133469051
1733469816.0842977,94.86522929980268
1733469816.0944352,34.13328588568496
1733469816.1046073,99.41724239160212
1733469816.1147606,84.33631976284795
1733469816.1249468,95.91088650236516
1733469816.1351283,45.27955111217988
1733469816.1452734,59.93019384139282
1733469816.1553705,27.059881545949516
1733469816.1655116,14.12035964345717
1733469816.1756575,66.45489324542751
1733469816.18584,25.966869573106834
1733469816.1959732,7.310384172666106
1733469816.2061143,12.51593841331099
1733469816.2162821,78.37337532224926
1733469816.2264745,6.3050147119738
1733469816.2366662,76.54613480295367
1733469816.2468188,93.55782971024306
1733469816.2569864,86.57702313597444
1733469816.2671647,28.35628016354743
1733469816.2773411,51.76619971454244
1733469816.2875092,68.16321604490413
1733469816.2976856,18.8263141666988
1733469816.307853,59.55346987157698
1733469816.318034,20.779875718214168
1733469816.3282378,87.57149097640283
1733469816.3384423,30.10525155753443
1733469816.348608,22.360476896294923
1733469816.3587825,6.536442553252386
1733469816.368928,43.61466537806865
1733469816.3791122,5.730824966958592
1733469816.3892555,44.9454970043133
1733469816.3995216,48.577952465645545
1733469816.4096766,4.942935137147842
1733469816.419816,19.696772529970186
1733469816.429947,90.74788398079498
1733469816.4400399,14.655861123219616
1733469816.4501667,25.951427700382357
1733469816.4603615,70.50986336807155
1733469816.4704962,0.0732291932182827
1733469816.4806318,55.6882900919731
1733469816.4907348,66.70075230097282
1733469816.5008535,60.09112483373041
1733469816.5109935,68.11019167306792
1733469816.5211015,23.09107664311435
1733469816.531216,48.38260333926904
1733469816.5414987,75.43281785354729
1733469816.5517042,87.28707609857895
1733469816.56186,28.30911114194038
1733469816.5719738,51.80218332236473
1733469816.5821328,0.04583402092384059
1733469816.592264,7.468047012063284
1733469816.6023672,87.8226771491702
1733469816.6125724,44.2530918497975
1733469816.6227744,72.6896016964318
1733469816.6328993,27.651293736752002
1733469816.643136,72.1754078611902
1733469816.6533365,96.03972042967652
1733469816.6635003,32.38000574689895
1733469816.6736927,0.2656658334488915
1733469816.6838226,81.47476856830036
1733469816.6939578,33.44951229462063
1733469816.7040803,59.1142059736666
1733469816.7142248,69.41892086964792
1733469816.724373,33.39084382385871
1733469816.73469,61.91483946082501
1733469816.7450085,15.476891930678471
1733469816.7552092,53.13661405860985
1733469816.765429,19.448496490992472
1733469816.7756743,81.50783733423647
1733469816.7859392,90.76250344747892
1733469816.7960906,63.84117481437165
1733469816.806263,8.810377157176442
1733469816.8164175,79.7787609281878
1733469816.826568,43.654211477978045
1733469816.8367045,23.494114483898855
1733469816.8468423,83.02662570809119
1733469816.8569787,70.13364942847062
1733469816.8671145,6.764852603375548
1733469816.8772721,9.907769175825587
1733469816.8874125,54.03154140777636
1733469816.897554,68.55475921706615
1733469816.9076893,79.36417432686923
1733469816.917826,75.95372270004651
1733469816.9280546,63.224344852482275
1733469816.9381945,84.3374053581271
1733469816.9483192,80.12945420783566
1733469816.9584377,17.10966341866923
1733469816.9685652,59.24081395079648
1733469816.9787195,78.56270091688053
1733469816.9888594,37.56134185012565
1733469816.9990952,85.5701858420734
1733469817.00933,21.08778993755215
1733469817.019494,36.719878048918595
1733469817.029714,18.27791336100907
1733469817.0399349,79.35487049186449
1733469817.0501044,60.4614778768647
1733469817.060281,52.15006102893215
1733469817.0704417,3.773261433766617
1733469817.0805814,39.86884385162048
1733469817.0907514,27.19977889444981
1733469817.1009276,52.66343751922913
1733469817.1111019,0.13593363701740468
1733469817.1212215,30.069352875890665
1733469817.131559,40.90141340596401
1733469817.1417696,13.470018191305188
1733469817.1519506,13.75463336258058
1733469817.1621125,21.448790260985728
1733469817.1722603,87.8199270324267
1733469817.1824365,21.47873633800672
1733469817.1926277,24.456264836426655
1733469817.2027667,40.72312463521474
1733469817.2129302,35.89406719232867
1733469817.2230697,26.55484552793833
1733469817.2332873,95.52831825369951
1733469817.2436604,56.19260094032856
1733469817.2538018,16.649440431415808
1733469817.2639947,69.77378286129802
1733469817.2741506,36.103344519949296
1733469817.2843103,32.5440311860882
1733469817.294555,86.51764407462778
1733469817.3047473,85.02063964702862
1733469817.3149734,82.34607571372388
1733469817.3252068,54.31109448021015
1733469817.3354154,1.7274332359988098
1733469817.3455765,10.853617640718138
1733469817.3557444,90.97880134142065
1733469817.365869,9.135590126693927
1733469817.3760998,76.81591582263097
1733469817.386246,3.162824553610355
1733469817.3964164,68.23284839657897
1733469817.4066122,82.69327113297123
1733469817.4167523,20.112886151911123
1733469817.4269857,30.16168073924277
1733469817.4371326,80.02400762988923
1733469817.4473104,11.177432140509191
1733469817.4574625,20.495027625402727
1733469817.467623,84.31323422317945
1733469817.4780512,66.06294119639948
1733469817.4882271,19.73239933482567
1733469817.498371,52.812214538965975
1733469817.5085058,89.00407543478323
1733469817.518649,83.6153445583375
1733469817.528823,40.2700336929621
1733469817.539033,62.04318093380701
1733469817.5491407,6.343864055694226
1733469817.559268,67.93977695354494
1733469817.569452,68.2903784139913
1733469817.579687,40.68783039635739
1733469817.5898929,2.635821605846511
1733469817.600143,41.17988851430459
1733469817.610404,82.4224591200795
1733469817.620779,1.374919869849578
1733469817.630999,43.72745392436232
1733469817.6411402,13.08815819818504
1733469817.6513138,24.22547471292488
1733469817.6615648,64.17273822109586
1733469817.6717372,93.36278150179615
1733469817.6818855,93.21517662300363
1733469817.6921117,47.079187886455955
1733469817.7022464,95.7220830343114
1733469817.712547,57.8318855224441
1733469817.722673,66.57357510606661
1733469817.7328103,39.65137028423793
1733469817.7430005,97.24692525372382
1733469817.7531424,3.808852112464556
1733469817.7632675,72.0319720056496
1733469817.7733836,20.020613073333294
1733469817.7835133,78.62377070636023
1733469817.7936468,57.230400385010874
1733469817.8037667,58.99828658614928
1733469817.8138766,98.04631797403118
1733469817.8240511,29.96742050151334
1733469817.8341494,79.87746114331246
1733469817.8444629,37.32673236627616
1733469817.854636,76.91875308091522
1733469817.8648114,35.80867432919784
1733469817.875059,30.371204851808297
1733469817.8852415,76.93891039171002
1733469817.8953872,47.7275534340688
1733469817.905524,61.47782756452064
1733469817.9156928,31.943121676953545
1733469817.925852,75.76745560682502
1733469817.936022,15.82991856100212
1733469817.9461849,82.81545437029865
1733469817.9564302,53.532163111146446
1733469817.9666426,34.545270377022476
1733469817.9770796,85.93445430626019
1733469817.987318,81.07588907168089
1733469817.9975414,79.1875618553366
1733469818.007702,37.80465123707801
1733469818.0178843,99.00328349494004
1733469818.0280638,37.212555540708806
1733469818.0382242,71.32222847339843
1733469818.0484457,62.21350655563393
1733469818.0587225,83.32605177339035
1733469818.0689926,87.73872352688763
1733469818.079293,30.66997556818064
1733469818.0895362,13.71035522136218
1733469818.0997307,45.672370434812315
1733469818.109873,65.4856473031588
1733469818.1200485,16.078667601620378
1733469818.1302037,80.52466572777983
1733469818.1403084,79.69419472788289
1733469818.150423,86.50752265885465
1733469818.160572,45.525493572765555
1733469818.1706991,95.82958203955346
1733469818.180846,74.52532319392897
1733469818.1910229,91.29845627971353
1733469818.2012095,5.062196851819534
1733469818.2113624,32.88796473728753
1733469818.221496,40.959782558380375
1733469818.2316318,24.21506944310109
1733469818.2418184,46.00925370926022
1733469818.2519538,12.85034512295098
1733469818.2620947,56.92470830318599
1733469818.2722306,74.12973828968957
1733469818.2823882,19.86162762776348
1733469818.2925415,3.2246703119970688
1733469818.302678,10.937997820705203
1733469818.312838,76.23905411125317
1733469818.322977,95.54270353414852
1733469818.3331196,49.26011702798084
1733469818.3433208,68.67450590769167
1733469818.3534708,55.42402729546847
1733469818.3636124,85.93259112379941
1733469818.3737671,38.73010478852878
1733469818.384036,57.57981901562219
1733469818.3942907,72.06430942268179
1733469818.404473,39.651316261895865
1733469818.4147353,81.00978653585645
1733469818.4248953,88.25989716225594
1733469818.4350324,66.55540692596512
1733469818.4451623,92.35213404745173
1733469818.4553072,11.899360007566385
1733469818.4655383,59.65644740985797
1733469818.4756968,24.901401493797458
1733469818.4859135,56.38405718195856
1733469818.496105,35.77880153220738
1733469818.5063121,91.59724149244535
1733469818.5164275,11.964163201819133
1733469818.5265348,5.857138570287434
1733469818.5366712,5.788144460141487
1733469818.546804,23.289505404617195
1733469818.5569508,1.970048761620169
1733469818.5670817,0.6385363107689446
1733469818.5772183,79.71680649645766
1733469818.5873103,47.066209996225616
1733469818.5974402,62.015582436191366
1733469818.6075695,45.41101415533612
1733469818.6176968,37.604587781437395
1733469818.6278334,25.26075743314855
1733469818.637927,0.13888868469686955
1733469818.6480625,61.38315780192983
1733469818.6582465,20.900334221355276
1733469818.6683865,91.21909264514052
1733469818.6785154,39.68231889261544
1733469818.6886067,34.23320362478397
1733469818.6986961,46.42027158607587
1733469818.7088218,51.4902076778776
1733469818.7189848,70.1284594195739
1733469818.729134,61.07287171298206
1733469818.7392993,8.781929960569556
1733469818.7494504,79.98949198141264
1733469818.7595987,48.133819645932775
1733469818.7697594,17.69860249631181
1733469818.7799008,51.78814524428474
1733469818.790057,5.559552543018387
1733469818.8002167,83.95088396617967
1733469818.8103764,67.358767957254
1733469818.8205404,99.57352831586196
1733469818.8307264,38.8367657833222
1733469818.8408866,37.88744920772348
1733469818.8510423,66.47199610382141
1733469818.8612337,33.166862750759506
1733469818.8713963,77.65010267483883
1733469818.8818517,72.62777725763773
1733469818.8921442,10.76141061386643
1733469818.9023767,9.240412336032078
1733469818.9125102,37.832041159184286
1733469818.922657,98.2449037277716
1733469818.9327884,40.45439811128111
1733469818.9429467,1.7527861134505551
1733469818.9531138,90.06902297696222
1733469818.9632647,61.55067016368172
1733469818.9734674,60.51224084235183
1733469818.9836204,52.548148878642095
1733469818.9937797,50.754983897784946
1733469819.0039756,88.92957704984123
1733469819.0141735,78.37111244148562
